model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,1,1.0,5,4,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,5,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,6,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,7,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,8,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,9,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,10,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,11,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,12,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,13,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,14,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,15,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,16,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,17,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,18,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,19,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,20,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,21,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,22,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,23,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,24,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,25,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,26,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,27,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,28,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,29,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,30,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,31,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,32,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,33,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,34,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,35,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,36,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,37,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,38,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,39,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,40,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,41,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,42,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,43,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,44,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,45,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,46,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,47,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,48,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,49,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,50,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,51,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,52,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,53,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,54,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,55,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,56,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,57,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,58,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,59,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,60,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,61,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,62,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,63,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,64,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,65,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,66,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,67,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,68,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,69,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,70,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,71,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,72,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,73,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,74,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,75,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,76,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,77,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,78,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,79,0.0
distilroberta-base,distilroberta-base,local,1,1.0,5,80,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,0,1.0
distilroberta-base,distilroberta-base,local,1,1.0,6,1,1.0
distilroberta-base,distilroberta-base,local,1,1.0,6,2,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,3,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,4,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,5,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,6,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,7,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,8,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,9,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,10,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,11,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,12,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,13,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,14,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,15,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,16,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,17,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,18,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,19,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,20,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,21,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,22,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,23,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,24,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,25,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,26,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,27,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,28,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,29,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,30,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,31,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,32,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,33,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,34,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,35,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,36,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,37,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,38,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,39,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,40,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,41,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,42,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,43,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,44,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,45,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,46,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,47,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,48,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,49,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,50,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,51,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,52,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,53,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,54,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,55,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,56,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,57,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,58,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,59,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,60,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,61,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,62,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,63,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,64,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,65,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,66,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,67,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,68,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,69,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,70,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,71,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,72,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,73,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,74,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,75,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,76,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,77,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,78,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,79,0.0
distilroberta-base,distilroberta-base,local,1,1.0,6,80,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,0,1.0
distilroberta-base,distilroberta-base,local,1,1.0,7,1,5.0
distilroberta-base,distilroberta-base,local,1,1.0,7,2,3.0
distilroberta-base,distilroberta-base,local,1,1.0,7,3,4.0
distilroberta-base,distilroberta-base,local,1,1.0,7,4,3.0
distilroberta-base,distilroberta-base,local,1,1.0,7,5,4.0
distilroberta-base,distilroberta-base,local,1,1.0,7,6,3.0
distilroberta-base,distilroberta-base,local,1,1.0,7,7,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,8,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,9,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,10,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,11,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,12,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,13,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,14,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,15,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,16,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,17,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,18,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,19,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,20,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,21,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,22,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,23,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,24,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,25,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,26,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,27,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,28,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,29,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,30,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,31,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,32,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,33,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,34,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,35,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,36,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,37,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,38,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,39,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,40,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,41,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,42,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,43,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,44,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,45,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,46,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,47,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,48,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,49,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,50,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,51,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,52,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,53,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,54,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,55,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,56,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,57,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,58,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,59,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,60,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,61,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,62,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,63,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,64,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,65,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,66,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,67,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,68,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,69,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,70,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,71,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,72,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,73,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,74,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,75,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,76,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,77,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,78,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,79,0.0
distilroberta-base,distilroberta-base,local,1,1.0,7,80,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,0,1.0
distilroberta-base,distilroberta-base,local,1,1.2,0,1,1.0
distilroberta-base,distilroberta-base,local,1,1.2,0,2,2.0
distilroberta-base,distilroberta-base,local,1,1.2,0,3,5.0
distilroberta-base,distilroberta-base,local,1,1.2,0,4,9.0
distilroberta-base,distilroberta-base,local,1,1.2,0,5,8.0
distilroberta-base,distilroberta-base,local,1,1.2,0,6,12.0
distilroberta-base,distilroberta-base,local,1,1.2,0,7,7.0
distilroberta-base,distilroberta-base,local,1,1.2,0,8,8.0
distilroberta-base,distilroberta-base,local,1,1.2,0,9,8.0
distilroberta-base,distilroberta-base,local,1,1.2,0,10,9.0
distilroberta-base,distilroberta-base,local,1,1.2,0,11,8.0
distilroberta-base,distilroberta-base,local,1,1.2,0,12,3.0
distilroberta-base,distilroberta-base,local,1,1.2,0,13,5.0
distilroberta-base,distilroberta-base,local,1,1.2,0,14,4.0
distilroberta-base,distilroberta-base,local,1,1.2,0,15,4.0
distilroberta-base,distilroberta-base,local,1,1.2,0,16,4.0
distilroberta-base,distilroberta-base,local,1,1.2,0,17,3.0
distilroberta-base,distilroberta-base,local,1,1.2,0,18,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,19,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,20,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,21,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,22,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,23,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,24,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,25,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,26,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,27,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,28,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,29,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,30,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,31,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,32,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,33,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,34,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,35,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,36,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,37,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,38,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,39,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,40,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,41,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,42,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,43,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,44,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,45,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,46,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,47,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,48,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,49,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,50,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,51,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,52,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,53,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,54,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,55,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,56,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,57,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,58,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,59,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,60,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,61,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,62,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,63,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,64,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,65,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,66,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,67,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,68,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,69,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,70,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,71,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,72,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,73,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,74,0.0
distilroberta-base,distilroberta-base,local,1,1.2,0,75,0.0
